Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Timestamp,Location,NMR Sensor (Porosity %),NMR Sensor (Permeability mD),NMR Sensor (T2 Relaxation Time ms),NMR Sensor (T1 Relaxation Time ms),Resistivity Sensor (ohm-m),Gamma Ray Sensor (API Units),Density Sensor (g/cm³),Neutron Sensor (Porosity %)
0.0,263.6975695704705,7515.51910017354,46.097143674172855,67.78762682801397,58.09052961693334,483.6401979543925,19225.07739294028,87.9110829280809,635.3570220386201,3.4252347189517667,1.127686958632847,72.12116400945168,143.42147251197116,94782.20101423642,347.80054559975133,9.719378725770545,6.794443365432045,2022-10-04 09:57:45.737152,Site-11,32.58901433936428,25.43,644.38,7489.73,537.57,194,1.534,39.06
17132.887,429.531,7528.826,17.922,83.881,55.575,160.206,19727.874,4.294,621.009,1.52,0.113,75.969,177.156,70263.037,452.382,7.356,7.744,2022-10-05 09:57:45.737152,Site-48,47.56550309249171,63.53,137.88,5984.31,383.86,45,1.78,28.14
2442.291,30.735,6345.459,5.559,1.304,312.889,488.314,15978.565,44.78,456.79,9.458,1.891,18.316,112.03,53906.087,201.085,8.994,0.821,2022-10-06 09:57:45.737152,Site-5,60.28075322667594,6.41,223.4,761.53,806.04,273,1.859,51.64
20000.0,194.7739565354464,5646.508994879465,19.64001674803893,640.6254852746745,62.84713414915768,29.609616992895567,16426.393217349927,3.945860138086988,452.6983063537608,0.3664054379231846,0.9020349475473334,72.05978800557476,73.62028962193902,62219.70292114156,151.37895628373786,10.0,5.057191063026123,2022-10-07 09:57:45.737152,Site-15,98.59915721706594,32.74,900.73,4142.13,495.29,123,2.204,48.88
1454.172,394.15,8236.755,8.305,502.587,29.518,391.087,19877.219,61.389,401.737,6.13,1.734,32.478,191.184,62725.227,323.53,1.146,1.182,2022-10-08 09:57:45.737152,Site-45,93.77645593182244,23.86,699.2,8379.68,903.14,230,1.849,65.64
14440.358,364.258,5123.256,2.21,799.031,116.284,280.513,5830.272,88.734,632.831,7.902,0.152,41.568,192.782,71799.748,62.075,6.055,7.547,2022-10-09 09:57:45.737152,Site-32,86.21529582931218,23.42,189.51,3154.16,222.88,49,2.686,24.75
14696.635,254.693,4345.48,39.58,62.589,201.551,492.875,10569.569,32.402,593.865,0.93,0.755,46.705,26.124,58529.054,105.6,7.0,1.958,2022-10-10 09:57:45.737152,Site-37,88.91305357048583,48.03,570.25,4823.16,112.21,141,2.187,22.17
17362.114,238.789,9136.225,2.926,633.693,260.705,86.357,10617.434,36.48,696.699,5.942,0.541,93.089,13.451,70339.896,406.879,5.966,6.674,2022-10-11 09:57:45.737152,Site-37,46.784918329204295,21.1,934.77,4886.9,381.03,156,2.405,72.33
7777.064425326464,-50.0,6200.723179534594,35.07447686911764,699.270049920713,38.850457434986765,193.2509471741913,2572.387161848798,27.925404376829857,436.4110562018236,0.1,0.2076437109982466,94.01884557292394,189.2264059270821,84313.85229592855,22.90152801246846,1.7875863331117736,1.983335494605176,2022-10-12 09:57:45.737152,Site-21,65.74443271774648,32.47,345.24,6180.48,183.74,231,1.802,97.62
8755.89,285.577,5102.6,43.332,812.33,29.986,226.055,14653.257,10.84,488.076,3.617,1.71,24.936,184.857,25158.347,290.79,3.492,9.665,2022-10-13 09:57:45.737152,Site-5,89.50667229362142,41.09,185.9,8840.29,393.18,186,2.103,94.63
1894.532854416518,13.282719315420197,5528.729868048222,27.84204023988645,604.6657218357793,175.85107210351887,466.9871122489826,16384.170940527412,56.541199043146925,676.5015064762447,7.943725413294864,1.7768130346433415,13.145838555569089,40.78603347302757,8545.323158244268,21.04833587018204,7.916374182876074,8.75646479985636,2022-10-14 09:57:45.737152,Site-25,39.295076499135305,12.13,942.03,1736.22,207.49,119,2.374,79.2
3801.84,583.225,1332.76,34.114,435.416,215.193,410.451,8171.66,53.466,575.36,6.979,0.346,59.551,63.464,31273.991,441.613,9.888,9.733,2022-10-15 09:57:45.737152,Site-5,96.17624783454688,27.09,461.32,5046.66,868.23,84,1.951,6.75
8183.409,563.55,1789.244,45.875,423.514,75.39,398.289,1173.431,76.702,592.685,1.53,1.054,34.282,36.423,29980.721,70.407,6.479,5.433,2022-10-16 09:57:45.737152,Site-21,41.5786062069183,15.63,417.3,4243.25,567.95,291,1.987,23.78
13306.853,395.472,81.492,36.467,366.521,70.018,87.246,12185.455,61.306,475.069,9.022,1.531,19.801,84.996,54194.73,86.395,8.191,5.776,2022-10-17 09:57:45.737152,Site-9,60.10826653932156,17.59,267.64,2959.9,497.64,85,2.671,68.96
1247.562,568.485,3883.472,30.271,519.637,135.239,489.84,15821.741,0.363,635.064,3.235,1.131,3.018,24.194,11464.276,191.587,1.134,9.089,2022-10-18 09:57:45.737152,Site-7,70.9804713272372,14.56,891.6,9196.16,787.77,38,2.714,29.58
16442.11,351.748,9304.927,5.726,816.573,52.383,238.654,15365.961,15.768,470.182,2.116,0.589,29.062,32.69,22334.458,15.622,8.689,6.507,2022-10-19 09:57:45.737152,Site-38,95.05920130759384,32.17,845.63,82.7,130.45,90,2.273,39.36
17538.39,207.894,1449.547,25.485,292.755,227.122,144.506,6682.375,75.589,483.989,2.104,0.954,89.85,92.977,61006.467,336.864,0.535,9.204,2022-10-20 09:57:45.737152,Site-1,24.461627405226604,21.79,403.05,1221.93,857.03,98,2.8,95.37
3106.683,531.349,389.334,19.975,471.696,84.471,104.595,687.344,52.116,416.049,1.597,1.253,13.685,126.807,77625.535,232.991,4.075,1.192,2022-10-21 09:57:45.737152,Site-45,74.61309782386422,29.8,30.71,7333.71,483.36,38,2.568,8.63
1106.617,37.431,5360.911,28.634,350.052,194.945,100.745,12852.586,10.282,514.184,5.088,0.801,6.736,40.987,37338.863,448.815,2.74,9.684,2022-10-22 09:57:45.737152,Site-35,52.081558614408216,19.74,446.71,2635.15,136.52,212,1.58,86.12
7618.110895456773,278.02229921513526,8640.870904557198,18.40377134958396,364.6468036000329,228.72731806229012,227.0437219840132,19067.699013488545,64.39392263843236,439.00329226303097,2.2148380004464454,0.4652056670517459,72.61134279353914,45.38400956965711,10627.711441951302,234.35510661434043,5.405184558869404,7.097183556633331,2022-10-23 09:57:45.737152,Site-16,26.855714062064106,4.04,180.94,7232.07,819.43,185,2.311,5.03
14153.36,76.279,8191.733,31.344,614.571,16.088,461.144,13450.433,36.565,508.355,7.012,1.992,51.836,45.985,24280.531,460.686,8.177,5.876,2022-10-24 09:57:45.737152,Site-30,77.66068397963906,20.73,142.82,8322.7,460.83,94,2.512,33.79
11208.141,161.536,7490.086,44.819,58.063,129.862,427.881,1385.86,53.664,443.072,9.329,1.901,13.442,191.994,70937.667,481.316,2.216,9.303,2022-10-25 09:57:45.737152,Site-22,55.22222801738466,21.4,393.15,2546.91,604.64,297,2.284,55.54
9483.575,484.075,6613.602,16.46,296.874,15.661,475.69,14140.316,79.875,547.484,2.956,0.518,2.957,72.599,66386.603,480.957,7.143,0.402,2022-10-26 09:57:45.737152,Site-8,66.09738206496758,25.6,99.17,1920.25,893.62,196,2.706,35.64
9848.531,366.036,2269.571,24.99,661.19,125.753,128.397,15403.858,89.986,594.854,8.423,0.898,43.289,143.737,59131.038,451.124,8.824,2.464,2022-10-27 09:57:45.737152,Site-13,32.2901068577901,11.09,957.47,1453.86,890.7,210,1.936,95.72
201.007,22.949,7992.039,37.608,140.47,308.744,479.915,9923.139,13.742,538.346,7.233,0.408,30.127,191.001,16054.143,267.807,5.26,5.963,2022-10-28 09:57:45.737152,Site-39,48.1273951827605,6.08,47.63,2001.69,892.83,167,1.595,50.44
562.919,281.031,9041.692,12.096,290.029,288.244,84.788,16281.359,58.925,443.788,8.712,0.102,37.32,2.563,50277.493,145.837,5.708,1.746,2022-10-29 09:57:45.737152,Site-29,61.73542509880671,37.51,401.43,2672.59,416.98,165,2.419,73.38
13157.621,410.62,3093.742,10.247,363.678,29.59,108.94,6062.343,72.953,540.48,3.03,0.8,54.45,125.974,47501.806,303.903,3.33,4.998,2022-10-30 09:57:45.737152,Site-23,40.4910814269844,15.28,162.79,8687.63,749.63,6,2.56,70.21
16944.016,475.015,5760.031,44.029,366.342,181.95,332.638,5933.014,53.132,650.607,0.437,0.934,88.903,26.145,93190.968,335.307,8.311,1.551,2022-10-31 09:57:45.737152,Site-37,19.837253984770133,23.84,688.84,7700.27,233.35,231,2.61,83.51
1385.432,224.172,4689.475,0.211,215.462,94.099,162.196,19666.752,69.219,501.805,0.905,1.421,36.559,64.321,9658.77,77.332,2.21,4.092,2022-11-01 09:57:45.737152,Site-19,96.1640492315304,15.16,78.9,19.44,831.19,273,1.516,86.39
11109.115,137.059,1844.807,23.496,53.8,151.174,286.972,18320.621,34.579,606.556,3.402,1.067,72.464,147.488,44359.919,362.855,5.599,8.529,2022-11-02 09:57:45.737152,Site-18,51.14675400426174,19.96,546.85,8741.32,341.79,36,2.476,46.63
3606.768,105.205,2947.993,21.395,571.06,15.596,463.851,16558.568,72.741,571.962,3.677,1.772,6.49,142.219,15399.728,497.69,2.264,4.946,2022-11-03 09:57:45.737152,Site-24,73.39203702877005,12.82,773.12,789.04,463.97,238,1.53,86.3
8048.068803880113,-36.71052603899287,3036.3339946622627,29.227037285573253,924.2948574320436,74.33743608460344,420.1444522360479,13953.395411304587,57.783412037725206,683.615672614884,1.7505894681485323,1.040345320126602,93.28632144636752,169.88487138213705,33105.3562489423,442.6577246163502,8.883024792474913,10.0,2022-11-04 09:57:45.737152,Site-47,41.10471935560581,7.63,950.06,6553.0,891.4,160,2.623,65.34
13310.373,72.694,6599.767,1.679,779.38,319.569,255.165,15674.942,79.481,463.264,2.7,0.148,62.462,11.667,92726.576,425.584,7.004,3.004,2022-11-05 09:57:45.737152,Site-1,35.51317640257163,32.26,698.56,1515.6,805.76,85,2.52,68.61
10071.838,304.226,8874.137,34.664,465.218,254.559,18.596,19396.86,25.501,661.744,0.257,0.725,64.57,16.728,48787.044,497.606,6.164,6.159,2022-11-06 09:57:45.737152,Site-19,40.7164298467125,10.99,99.58,623.7,952.52,276,2.323,17.32
1477.329,307.068,116.965,29.91,617.6,112.917,230.753,65.759,75.245,658.843,4.731,0.816,15.594,77.213,16951.468,274.895,1.393,4.747,2022-11-07 09:57:45.737152,Site-7,40.91966437856498,23.66,88.61,7597.95,363.54,5,2.234,24.51
17692.221,42.442,3271.158,2.297,373.283,144.145,333.522,15566.568,58.367,585.971,7.475,1.494,45.043,53.868,49486.561,454.043,7.146,0.136,2022-11-08 09:57:45.737152,Site-18,54.41801159419536,30.28,731.62,4672.56,151.17,82,2.537,68.77
10326.316,536.189,9989.734,38.612,511.589,148.773,201.746,7782.203,63.038,456.514,8.994,1.96,23.766,100.021,17457.139,230.906,2.104,5.21,2022-11-09 09:57:45.737152,Site-12,54.34698699813632,11.17,215.41,5991.03,910.42,265,1.583,26.56
6608.414,-27.997,1274.989,13.863,566.503,77.568,55.639,6985.604,8.065,456.658,5.793,1.034,98.817,20.2,50324.069,323.759,9.42,5.656,2022-11-10 09:57:45.737152,Site-2,49.715381588287165,6.03,447.29,4254.1,493.21,144,2.707,49.0
3175.574,575.977,3205.482,13.972,136.703,76.087,14.345,13510.302,76.07,413.329,8.386,0.793,41.41,90.307,6037.018,47.516,4.773,0.678,2022-11-11 09:57:45.737152,Site-5,13.478578491743807,227.26,976.62,672.65,889.41,179,1.792,49.0
4872.11263173358,252.89429620056947,5823.022069979339,31.52951201980948,638.8481915524255,144.9571840429978,380.59780993790616,4673.284331624916,87.2389802492009,437.68233598311593,10.0,1.2655003830487637,35.264169929648844,173.3542512792091,0.0,474.2403317931973,0.1,5.383085727468783,2022-11-12 09:57:45.737152,Site-2,49.60754785005312,11.85,819.92,7396.44,732.1,224,2.193,23.4
19931.58,463.33,4217.102,39.754,772.687,275.066,6.534,19165.556,84.568,647.912,5.746,0.13,77.674,2.798,85713.432,6.325,4.721,4.933,2022-11-13 09:57:45.737152,Site-32,16.91039004206515,37.47,846.61,8203.69,874.82,44,2.206,56.65
11461.723,-39.898,2532.947,13.113,263.05,3.803,32.323,16993.64,75.425,697.973,3.507,0.018,40.726,61.492,56333.465,439.624,9.688,7.278,2022-11-14 09:57:45.737152,Site-27,12.613578629576516,139.7,860.78,415.16,654.76,64,2.627,56.38
8736.631,-47.164,3501.566,23.903,485.602,47.625,23.475,5539.591,16.963,434.079,4.89,1.99,45.762,47.652,53416.861,203.953,4.799,6.672,2022-11-15 09:57:45.737152,Site-39,93.26457173411676,44.25,619.58,3757.8,812.39,299,1.78,12.9
7662.519,538.614,332.822,48.179,197.207,86.511,417.762,12110.843,26.971,494.904,7.249,1.223,40.454,170.928,81512.701,234.468,4.713,8.039,2022-11-16 09:57:45.737152,Site-2,60.49500131477043,14.87,743.96,5573.61,120.42,71,1.935,38.11
11659.766,75.678,5654.589,10.783,144.617,121.093,60.342,13601.593,5.281,401.137,0.637,1.771,21.593,124.045,46337.842,45.911,9.14,4.513,2022-11-17 09:57:45.737152,Site-22,65.94900581245842,18.78,359.03,6052.23,968.3,161,2.462,36.58
2497.4884903528864,449.2947080002903,7662.155350581641,22.15921753024369,195.79640711799377,213.3716481415821,196.84261537750643,8317.552588207453,78.13872542952394,488.5604517606238,4.709901062225668,2.0,5.207318250737968,80.93322398315209,51166.162472473545,73.78051763705909,3.211212073192573,8.929889528935707,2022-11-18 09:57:45.737152,Site-24,40.179367033336376,8.74,998.45,5781.95,181.06,89,2.099,56.21
1992.766,484.349,4238.233,0.855,13.435,53.892,317.611,16070.813,59.348,429.217,9.154,0.769,63.61,104.274,10089.192,59.834,2.73,1.244,2022-11-19 09:57:45.737152,Site-45,90.89808919148642,48.51,279.69,6929.71,24.6,255,1.933,74.93
5850.88,350.491,7531.982,40.974,915.964,248.409,205.311,15138.4,61.826,577.912,2.162,1.524,0.974,4.172,6881.1,147.789,6.113,4.852,2022-11-20 09:57:45.737152,Site-18,63.79304895796655,35.38,590.05,9668.2,530.85,288,2.401,1.82
15637.050126817492,384.3326279484389,8841.784813051505,18.95091834409684,469.423419580572,150.30578874420146,372.2672183427432,3220.365188437203,19.25837499836253,550.0362185236489,6.777006332527291,1.6025262762277133,82.00058162798726,35.12364916304237,87469.418037419,347.4722757941336,3.783218166941993,6.110739422145019,2022-11-21 09:57:45.737152,Site-4,76.91698695235874,12.01,282.13,3906.47,711.94,42,1.626,13.26
16497.343,91.812,8609.223,8.46,233.484,78.303,230.407,10828.755,97.929,557.245,5.17,0.157,11.934,133.977,48670.153,6.375,1.748,2.58,2022-11-22 09:57:45.737152,Site-5,36.85624690277138,7.08,112.16,5566.68,716.45,180,2.645,30.2
19850.856,89.415,69.716,47.153,229.237,318.906,117.582,17808.958,89.6,493.968,9.01,1.244,64.792,13.175,52505.21,438.666,7.268,4.537,2022-11-23 09:57:45.737152,Site-48,96.00118808191256,5.36,567.63,6991.09,339.3,243,2.261,81.04
7107.54,4.107,5292.037,40.949,829.19,73.972,27.311,4622.398,4.616,567.521,8.244,1.862,75.88,3.036,46338.021,374.755,2.684,1.411,2022-11-24 09:57:45.737152,Site-30,82.0461290158315,53.87,353.41,5924.65,753.86,246,1.799,48.05
6013.886,596.615,2371.06,18.578,679.516,148.686,95.914,6722.733,18.838,612.791,2.944,0.704,20.887,83.456,82692.589,6.337,2.095,0.87,2022-11-25 09:57:45.737152,Site-50,85.39484630145436,22.65,583.26,3868.12,842.58,132,2.092,51.09
2612.955,149.294,4997.244,21.9,390.137,328.626,151.899,11498.638,53.228,624.042,4.687,0.426,45.662,191.968,60379.417,363.572,8.818,3.054,2022-11-26 09:57:45.737152,Site-4,17.21942674257543,24.9,558.72,6241.17,610.05,67,1.69,40.92
13093.043,155.863,299.807,30.092,765.824,196.567,37.215,7462.445,65.946,538.826,2.092,0.385,98.814,121.91,13588.518,243.635,9.712,3.254,2022-11-27 09:57:45.737152,Site-48,27.096320787121957,8.82,542.3,6501.47,386.05,116,2.394,41.51
7583.686,178.082,3946.592,11.323,257.451,59.087,320.066,3002.969,99.295,586.537,2.275,1.004,58.464,135.144,89861.602,221.311,7.261,1.097,2022-11-28 09:57:45.737152,Site-18,28.562659968357707,4.65,123.39,5850.1,613.61,225,2.47,97.76
13114.535,117.127,2780.966,17.211,134.38,108.14,348.011,16671.77,48.97,497.341,3.352,0.212,80.497,108.459,96679.191,349.389,7.356,0.18,2022-11-29 09:57:45.737152,Site-14,27.09092232468712,52.59,440.24,2051.9,862.24,298,2.088,89.86
9100.183,55.739,1873.696,41.56,366.711,42.228,333.156,13280.406,82.512,417.127,1.302,1.723,82.968,30.08,16269.425,287.603,5.35,3.197,2022-11-30 09:57:45.737152,Site-24,85.5408162104288,20.95,812.02,5060.31,900.48,166,1.993,72.59
15215.903,116.118,6195.759,45.792,195.595,198.635,428.552,18909.805,97.074,650.87,7.028,1.64,81.556,149.082,87566.955,152.937,8.351,6.815,2022-12-01 09:57:45.737152,Site-47,3.188479520859211,49.76,315.21,8843.68,31.61,58,2.732,32.41
414.616,170.901,6087.981,25.925,857.944,276.412,7.733,3893.56,64.617,606.537,0.828,1.518,70.037,79.378,44573.661,328.132,6.004,8.358,2022-12-02 09:57:45.737152,Site-30,7.60999889807743,13.65,443.89,8686.15,122.49,12,2.335,51.37
11661.93,171.738,8247.098,48.847,9.893,116.814,353.116,2569.419,15.754,411.258,2.857,1.184,86.613,128.917,96684.285,460.62,1.202,7.553,2022-12-03 09:57:45.737152,Site-10,27.39148706299037,15.85,493.88,7508.13,4.61,283,2.467,68.94
11952.389,191.688,8312.351,11.911,625.118,344.531,393.91,70.903,85.589,601.921,9.02,0.281,36.4,173.108,36135.056,75.655,7.563,8.826,2022-12-04 09:57:45.737152,Site-11,19.98729746494437,40.99,862.75,6972.26,492.49,144,1.685,39.46
6737.251263638103,549.1599062694678,2142.9157635117726,4.979601312214642,693.6513528397777,157.66993390873782,191.18369913853772,14500.748499555071,27.98572613014286,400.0,2.982130335138524,1.295873429525457,63.164317442761295,109.57120876883818,80898.53576093282,169.27068008171716,7.800943004408031,4.672826508623661,2022-12-05 09:57:45.737152,Site-18,23.18596138828484,41.78,655.63,1533.64,436.45,214,2.534,52.45
7055.404,57.279,7319.133,24.143,529.013,215.492,420.194,1102.119,71.946,686.071,5.4,0.008,36.475,23.397,26212.439,412.944,3.189,4.457,2022-12-06 09:57:45.737152,Site-29,79.79431892533,44.59,100.29,4595.19,545.85,198,2.145,14.57
17822.331,-45.128,9501.022,7.858,541.873,248.241,274.625,18368.578,21.042,683.552,5.081,1.987,83.702,113.853,857.354,8.087,5.895,2.436,2022-12-07 09:57:45.737152,Site-21,56.31265938920469,14.95,865.18,1110.4,683.68,267,2.032,9.36
1858.312,530.759,8655.914,8.674,702.999,76.353,436.86,3202.736,58.458,630.798,8.509,1.318,66.452,121.932,61910.375,484.674,9.825,9.128,2022-12-08 09:57:45.737152,Site-28,0.5770661292967993,37.13,832.08,8173.03,365.85,79,2.848,16.73
17163.052619340808,94.70305157797272,3782.04489438299,1.229019046839248,1000.0,179.01851712612907,439.8413313535039,2836.360536044232,6.767148739075394,651.6072549936996,5.878404570454284,0.9386282597306498,100.0,36.13345360485863,0.0,274.6844036813372,10.0,6.251523284652729,2022-12-09 09:57:45.737152,Site-20,42.932276570419525,60.89,753.67,2911.14,208.66,132,1.578,75.57
6068.942,440.581,6514.606,44.827,419.565,248.626,320.545,11195.256,24.308,660.463,2.231,1.896,87.174,186.133,1507.936,100.103,1.71,3.813,2022-12-10 09:57:45.737152,Site-47,40.78849268503589,18.09,466.11,7668.89,394.88,274,1.784,19.0
6485.355,424.89,7737.895,43.519,892.612,275.552,456.831,5523.965,65.576,584.713,0.803,0.277,20.168,62.514,78812.947,74.241,1.421,7.677,2022-12-11 09:57:45.737152,Site-12,11.394526944454352,12.02,757.57,8145.97,9.11,175,2.044,92.47
5051.987,177.442,4173.907,10.541,720.096,79.136,84.338,18128.3,22.738,525.629,2.802,1.812,52.31,167.083,24625.886,394.875,6.595,9.675,2022-12-12 09:57:45.737152,Site-32,67.61417886014571,76.92,478.79,8925.07,829.46,21,1.97,36.85
8457.42,591.686,1188.474,34.559,844.048,341.823,455.667,15905.157,14.238,426.121,0.913,1.309,98.175,55.962,80327.639,143.719,4.873,1.8,2022-12-13 09:57:45.737152,Site-5,70.20971883794911,10.44,736.65,7538.55,383.79,58,2.24,16.9
3452.341,112.478,9143.86,29.576,15.998,190.103,288.626,13939.118,24.203,547.735,4.22,1.963,34.175,155.324,4863.385,325.3,8.322,9.835,2022-12-14 09:57:45.737152,Site-33,72.08932190520977,37.69,880.12,5647.73,622.83,71,2.081,82.52
13985.534,191.616,4802.362,40.97,800.622,37.448,253.853,12015.762,74.382,557.546,0.778,1.113,79.167,170.714,62677.087,0.103,4.03,2.393,2022-12-15 09:57:45.737152,Site-5,72.8470945558592,18.95,890.55,5982.25,324.79,298,2.643,45.66
2206.594,256.144,226.349,11.516,733.734,336.764,318.603,18476.922,71.38,694.828,3.535,0.032,55.745,130.44,92450.869,438.369,4.777,1.435,2022-12-16 09:57:45.737152,Site-44,0.0052826932296801,3.18,454.63,3206.5,614.85,67,2.614,38.85
6829.696561048683,354.86162078272685,6278.869409892045,8.1003934472972,804.1552639395345,295.8076339182604,410.32236350183865,17968.67485247949,73.9255571241638,571.3882617169779,6.764260845084778,0.8464336728500941,25.74222951622102,92.4587731298224,33118.07184824455,119.76823240203454,9.805253925820164,2.2885659994499954,2022-12-17 09:57:45.737152,Site-47,95.3920803846722,62.09,859.36,1770.78,540.48,260,2.62,32.95
11308.988,99.415,2105.494,49.258,102.803,312.801,406.699,7752.163,57.478,543.579,0.359,1.418,65.626,79.856,78400.037,296.482,0.284,2.256,2022-12-18 09:57:45.737152,Site-20,81.4208767054663,1.27,101.55,1307.23,208.64,23,2.036,33.05
13362.316,214.638,7542.514,5.986,229.719,30.227,444.038,18126.673,56.036,513.732,6.863,0.884,50.458,67.321,94941.466,335.966,6.288,4.339,2022-12-19 09:57:45.737152,Site-24,90.39816965892852,2.76,101.91,1821.05,625.36,54,2.091,66.34
3970.098,132.444,1039.594,15.036,715.198,170.189,130.285,2699.818,95.791,592.879,6.28,0.572,40.271,78.056,15235.588,207.803,3.971,9.539,2022-12-20 09:57:45.737152,Site-47,1.5643295307434135,34.03,548.31,9339.58,109.71,261,2.545,54.06
9694.682,252.675,1263.228,32.347,23.701,204.964,25.298,13967.752,14.097,413.459,8.972,0.957,63.526,65.157,47943.169,93.952,0.883,6.596,2022-12-21 09:57:45.737152,Site-12,93.38587957857392,34.02,651.88,1645.17,481.14,269,1.68,46.76
11665.082,541.672,4147.346,18.877,880.743,51.986,375.977,15265.035,92.487,686.274,1.591,1.038,65.408,173.869,59071.196,485.075,8.289,9.658,2022-12-22 09:57:45.737152,Site-47,80.97885286881046,10.62,153.08,7237.65,719.91,52,2.735,44.7
10370.352,-38.692,7863.682,25.326,703.098,224.868,379.473,7124.083,55.283,622.779,8.066,1.827,21.756,90.078,88266.922,277.242,8.811,9.051,2022-12-23 09:57:45.737152,Site-3,83.72191429586987,23.29,472.23,1847.1,549.11,68,2.285,14.2
