,Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Location,Timestamp
9736,12661.391,381.866,4565.47,12.703,480.804,345.963,136.106,6959.97,84.031,492.128,9.674,0.138,61.952,152.023,6682.434,52.291,3.428,8.967,Site-34,2020-02-15
9737,14039.005,546.632,8626.75,9.724,721.12,278.552,58.083,13895.958,8.378,481.455,0.745,0.574,26.669,70.203,41051.284,326.117,3.893,8.104,Site-23,2022-11-26
9738,8193.68,506.575,4807.525,2.216,840.827,257.602,146.288,16601.029,62.92,483.471,1.978,0.146,70.897,54.155,29083.054,119.167,9.494,7.795,Site-41,2023-05-24
9739,11654.868,534.244,4953.989,20.212,499.717,329.424,81.288,8486.425,20.797,653.8,4.538,0.181,22.284,22.496,85592.295,349.063,9.492,3.06,Site-37,2020-05-14
9740,3917.324,48.622,7202.738,41.874,825.577,92.655,212.645,11754.733,84.147,613.438,1.628,1.14,81.869,125.277,63904.854,391.858,7.316,8.328,Site-25,2022-06-08
9741,11411.757,285.315,6746.832,17.338,416.315,101.775,444.583,11516.448,85.306,621.061,3.396,0.495,78.707,31.362,5780.797,104.585,9.613,0.802,Site-45,2021-04-21
9742,16214.075,54.104,3554.844,33.178,622.125,141.964,227.999,13285.58,23.442,492.363,2.537,0.202,35.307,22.687,24402.986,477.458,8.32,9.714,Site-22,2020-07-09
9743,11552.338,565.479,8218.511,8.121,494.02,17.733,65.848,662.506,28.807,439.405,2.755,0.969,42.801,32.091,26469.782,403.861,3.727,4.411,Site-19,2023-09-27
9744,10346.771,214.871,775.76,43.08,794.745,12.495,398.984,3640.205,67.013,592.122,9.047,1.646,54.153,25.689,58021.281,134.431,5.718,9.64,Site-22,2023-09-05
9745,5376.024,401.829,5748.488,49.3,661.658,150.762,360.258,16453.111,9.185,421.61,3.229,1.383,3.114,70.72,47183.622,359.9,5.614,8.412,Site-45,2022-08-26
9746,1933.761,466.388,6781.532,49.621,867.837,49.502,97.256,3065.174,59.625,633.797,5.941,0.484,77.266,18.505,45783.577,151.299,5.64,5.553,Site-10,2020-10-26
9747,11045.575,-27.647,4350.469,38.332,333.18,135.157,268.072,7067.267,80.241,489.943,3.981,0.576,62.88,163.269,23305.444,5.362,5.31,4.326,Site-4,2022-02-17
9748,10216.381,331.287,9711.954,21.848,884.457,16.117,177.568,19193.287,59.692,566.752,2.729,1.783,87.453,160.916,56866.708,86.784,0.926,3.342,Site-30,2023-07-09
9749,8229.003,-34.244,1445.794,7.695,807.697,63.894,261.077,5674.626,45.129,449.586,3.28,1.786,8.822,158.484,67899.796,483.702,7.417,1.776,Site-34,2021-07-09
9750,7409.054,121.359,8737.94,46.922,385.56,8.877,463.597,12374.591,43.118,659.377,1.74,0.009,13.136,9.092,80405.51,28.9,2.867,3.801,Site-46,2020-06-01
9751,9696.562,164.554,5202.911,2.209,290.185,153.043,432.519,11903.063,23.064,544.013,9.704,0.135,71.824,128.122,81061.364,318.196,3.746,8.119,Site-15,2021-05-25
9752,11613.211,-8.98,7034.596,36.93,681.106,37.532,454.99,1311.056,69.611,580.243,3.404,1.087,26.565,54.572,12997.756,488.437,8.639,9.647,Site-45,2023-10-16
9753,3464.955,485.437,18.914,49.802,439.808,179.986,180.579,1926.5,27.372,616.738,5.939,0.945,13.408,14.007,18490.507,288.868,4.39,5.735,Site-16,2022-10-03
9754,2508.557,22.869,1917.151,43.709,158.598,46.888,436.288,14119.561,28.796,659.122,8.385,0.974,11.153,78.921,63643.622,440.928,7.219,2.644,Site-28,2021-10-14
9755,4117.549,220.453,5233.937,7.14,196.404,246.926,367.882,14164.945,28.658,648.87,7.593,1.277,81.898,73.245,5469.994,164.271,0.972,5.365,Site-42,2022-04-23
9756,1752.213,425.893,5869.041,10.213,294.875,155.859,358.576,9291.129,20.721,523.269,6.177,1.503,29.654,141.637,49040.558,233.781,1.205,9.447,Site-41,2023-09-16
9757,13298.148,79.415,6253.866,10.269,963.387,191.133,346.453,6305.435,24.362,482.599,6.22,1.19,58.991,17.824,5699.76,80.627,3.445,0.588,Site-50,2020-08-13
9758,73.451,187.511,6382.128,46.661,579.588,95.402,397.705,14402.995,56.703,572.63,5.115,0.018,82.044,56.522,79393.771,452.144,8.168,2.272,Site-9,2022-09-29
9759,7312.93,321.383,8016.455,44.321,696.66,13.72,302.451,3374.115,84.231,659.068,7.787,0.027,66.306,162.826,65858.228,237.196,4.253,0.594,Site-38,2023-07-27
9760,16649.726,443.005,7410.277,21.941,858.662,352.568,374.077,8665.4,86.824,693.514,3.834,1.825,61.246,96.591,33371.133,255.642,5.973,7.066,Site-12,2023-04-29
9761,682.012,338.675,8523.429,8.407,407.263,81.618,132.891,7160.637,0.726,691.167,6.301,0.423,96.295,18.255,96203.194,9.295,6.68,3.154,Site-1,2020-03-28
9762,58.562,-0.9,9828.428,20.322,199.15,31.754,165.727,11863.267,39.049,433.606,3.854,1.465,38.753,152.992,49447.338,462.392,9.086,4.925,Site-27,2021-11-12
9763,14004.476,515.593,3940.016,47.401,486.95,27.242,272.698,1345.202,45.392,626.856,5.966,1.066,63.274,176.862,84517.362,294.049,2.685,4.413,Site-38,2022-07-03
9764,607.617,398.046,8930.714,35.645,331.432,264.857,336.642,2241.633,65.455,409.629,0.727,0.778,77.647,160.128,78902.48,437.258,0.305,0.138,Site-13,2023-08-14
9765,18158.881,29.676,614.848,18.067,897.418,130.246,269.775,4647.989,1.206,421.004,5.767,0.003,24.148,39.503,19730.671,246.682,5.116,3.643,Site-23,2022-04-19
9766,18685.985,110.517,4372.22,30.594,856.202,26.828,192.55,13902.721,1.839,498.356,1.905,1.706,85.32,138.12,36710.348,155.968,7.087,5.169,Site-49,2021-12-15
9767,12173.002,323.646,9654.009,40.806,755.39,210.821,147.032,346.32,30.885,459.277,6.14,0.587,62.64,70.227,73819.967,131.73,1.275,2.678,Site-33,2020-09-23
9768,19680.004,507.185,7763.465,12.606,321.255,28.35,281.838,11135.483,87.626,462.885,6.526,0.36,39.253,165.919,56311.624,310.503,8.233,2.244,Site-43,2021-10-29
9769,19664.898,390.473,8275.781,31.243,771.756,307.786,453.763,12724.724,83.277,506.603,4.019,1.768,67.211,129.265,78877.335,58.416,1.463,5.188,Site-27,2020-03-13
9770,9239.214,375.4,2523.196,19.509,413.282,40.763,448.376,1890.7,43.272,572.76,2.375,0.142,4.738,66.421,37813.284,197.238,4.075,5.238,Site-21,2022-03-11
9771,14442.979,209.065,2086.423,2.651,258.498,325.398,486.029,1455.529,63.687,486.625,4.651,0.914,41.497,83.105,9947.348,210.971,8.326,6.621,Site-24,2021-09-16
9772,15082.331,504.316,8697.706,47.938,44.991,193.937,169.05,8804.565,19.319,501.402,5.363,0.9,50.313,167.417,52662.662,127.27,1.9,4.693,Site-10,2022-03-26
9773,8215.038,575.983,7416.889,2.154,869.456,328.041,262.74,8163.637,76.982,405.72,8.431,1.478,34.754,7.992,80227.281,304.795,8.871,7.243,Site-34,2023-01-07
9774,18944.995,320.885,9020.886,21.183,634.335,177.082,188.735,19005.49,97.119,412.151,6.449,0.788,14.29,186.725,81586.621,444.484,6.27,4.37,Site-44,2022-10-16
9775,18746.226,555.804,8989.792,21.164,958.886,126.176,106.177,10248.776,0.321,464.819,2.133,1.097,47.204,147.86,10646.4,312.188,9.886,9.474,Site-46,2023-05-06
9776,12964.716,410.165,1395.008,23.604,741.664,234.653,289.313,238.785,91.54,627.692,7.612,0.372,76.739,163.982,13233.802,228.447,8.474,5.438,Site-21,2022-08-12
9777,9338.713,348.962,451.999,40.096,725.95,303.892,205.68,7966.984,64.647,690.612,5.896,0.553,39.594,119.847,17826.602,473.506,2.802,5.135,Site-48,2023-12-22
9778,14399.748,225.009,2252.792,13.54,620.076,172.497,340.116,5672.506,33.997,530.235,1.684,1.18,94.953,199.596,29493.87,373.107,6.012,2.589,Site-21,2020-08-03
9779,12160.947,597.221,9971.753,33.508,999.271,198.392,390.479,355.564,93.182,499.752,2.007,0.615,46.046,68.266,26984.754,488.178,1.734,9.419,Site-20,2021-10-09
9780,12304.367,59.594,4693.699,47.778,104.05,292.77,378.826,5382.705,85.551,429.405,1.825,1.644,75.402,134.513,34568.055,126.807,3.48,5.428,Site-45,2022-10-09
9781,19346.119,363.53,2146.555,4.758,889.445,306.616,108.333,10218.123,82.323,582.013,9.188,0.116,10.036,161.03,34921.046,470.847,9.012,5.75,Site-48,2021-04-21
9782,8889.976,212.669,5099.908,41.816,849.598,127.303,297.695,955.561,96.909,401.185,1.693,1.943,74.013,194.661,10265.46,355.173,2.893,5.016,Site-22,2020-09-13
9783,14235.398,526.253,7266.545,48.132,94.138,291.216,417.432,3380.032,46.503,438.521,7.643,1.133,95.296,123.97,69041.831,116.108,0.327,2.607,Site-35,2023-03-24
9784,14244.303,200.861,8087.273,31.841,818.047,335.939,484.68,9575.284,12.366,499.547,2.042,0.279,6.227,142.508,7260.527,380.177,7.078,6.497,Site-16,2022-05-24
9785,15948.021,109.342,1526.743,38.396,964.965,272.403,19.086,4069.361,92.996,538.282,4.228,0.33,67.713,59.689,86436.288,15.623,6.623,9.951,Site-38,2020-01-15
9786,4264.713,-24.065,5065.936,42.268,386.765,216.082,77.228,4051.056,95.867,549.449,1.275,0.922,78.61,69.166,82647.682,352.35,2.923,4.671,Site-49,2022-11-02
9787,12797.926,345.673,8990.528,6.165,753.144,27.019,453.855,13168.066,0.199,472.1,6.552,1.852,53.297,153.121,46483.641,356.035,3.278,1.908,Site-39,2022-05-16
9788,2.313,377.807,5943.26,29.606,655.643,153.195,346.987,14278.01,84.283,587.967,0.451,1.816,6.777,95.855,25505.731,186.182,0.791,9.599,Site-19,2021-07-03
9789,3129.441,297.538,1337.065,5.229,284.644,307.531,378.48,8684.704,87.897,654.745,9.719,1.989,20.437,39.074,95631.933,116.819,3.423,1.446,Site-10,2023-07-06
9790,6675.474,236.901,9455.329,27.752,612.363,307.862,270.244,11838.52,17.947,545.32,4.94,1.087,8.754,119.296,15848.693,191.632,8.149,3.079,Site-7,2020-04-15
9791,19424.75,574.288,5342.216,47.475,991.013,196.96,231.772,7372.266,68.096,500.212,0.556,1.42,96.424,45.879,32437.207,287.821,5.512,9.247,Site-9,2021-10-04
9792,13939.58,472.171,8693.251,21.398,266.374,111.438,308.635,5502.726,75.893,455.63,8.804,1.194,57.761,128.631,37624.75,497.158,4.893,5.331,Site-2,2023-02-23
9793,19605.739,126.319,1766.104,21.22,392.93,343.633,156.289,2495.114,59.092,479.432,8.687,0.219,37.648,51.255,60639.233,336.298,3.841,3.635,Site-39,2021-05-06
9794,16865.977,338.666,8925.603,15.712,323.843,322.147,349.956,14309.121,27.05,577.072,8.773,0.37,39.549,76.019,63294.732,104.822,6.744,2.441,Site-30,2023-04-16
9795,4016.827,577.147,3193.826,10.684,826.587,198.12,297.022,12236.032,40.263,645.621,8.064,0.876,3.678,56.41,90614.866,303.809,8.569,8.297,Site-36,2023-02-06
9796,19436.048,-9.569,2954.99,39.605,656.345,130.809,116.731,13981.077,57.902,465.746,8.443,1.071,95.321,26.261,64089.889,49.132,8.04,6.947,Site-15,2022-02-27
9797,4168.743,-30.789,5286.066,17.764,235.327,114.915,64.429,2463.1,74.884,620.609,3.17,0.673,32.745,140.363,4084.639,280.929,2.161,9.234,Site-5,2022-03-11
9798,5961.956,501.177,7202.219,18.197,670.687,229.29,70.56,7897.12,92.545,651.891,0.133,0.51,86.377,11.531,10997.912,111.953,0.381,0.024,Site-25,2020-04-09
9799,10808.481,585.144,8556.483,42.647,277.466,131.724,327.516,15198.62,59.004,605.294,8.327,0.443,92.677,23.853,10399.494,409.703,2.303,6.523,Site-19,2020-04-14
9800,15818.714,254.28,7175.912,38.725,280.206,172.505,172.817,15597.9,24.147,604.366,1.082,1.625,51.629,183.147,65156.93,88.963,2.502,9.044,Site-38,2022-06-29
9801,1830.171,555.584,9591.693,5.55,5.119,351.541,217.01,7800.785,96.213,613.46,5.765,0.153,68.589,157.896,89795.458,406.627,4.362,1.812,Site-28,2020-10-13
9802,8354.544,384.801,3666.523,17.05,888.895,339.858,283.921,1763.015,12.549,597.412,9.171,0.413,37.571,60.563,21058.89,472.023,6.49,0.569,Site-45,2020-08-20
9803,6139.469,-26.767,1150.494,28.979,854.931,99.798,389.667,12955.377,53.994,542.933,9.561,1.468,46.217,7.667,3616.021,272.775,2.24,3.323,Site-18,2022-11-22
9804,10222.47,324.991,7719.834,35.848,627.806,359.264,294.6,16502.677,52.437,602.682,0.261,1.331,91.139,131.684,48924.906,31.514,1.087,8.126,Site-35,2022-01-27
9805,11830.633,55.467,6656.483,12.936,66.677,81.52,327.523,4610.337,33.569,449.43,0.723,0.383,64.475,66.361,37790.058,126.382,9.878,2.539,Site-8,2021-04-14
9806,17847.311,561.562,7786.579,23.878,758.313,176.223,443.938,3286.597,99.903,535.841,4.242,0.496,13.052,52.098,19097.058,191.714,0.715,2.511,Site-32,2020-11-26
9807,3498.477,157.683,8314.782,13.04,525.68,296.894,354.573,15734.33,48.96,579.403,7.002,1.21,20.008,118.567,81028.219,181.314,7.472,0.61,Site-31,2022-04-26
9808,19206.361,84.822,6022.923,9.523,464.706,292.589,10.861,13369.63,96.632,474.247,7.513,0.5,19.931,166.265,70347.711,295.161,1.899,0.931,Site-12,2021-10-24
9809,9585.108,311.767,3790.928,47.999,256.488,351.663,253.433,6603.259,66.945,608.64,5.595,0.759,40.697,155.368,34863.334,91.621,3.441,8.49,Site-37,2020-07-31
9810,2313.927,28.015,8913.597,18.689,293.973,352.417,496.293,8059.456,33.343,538.998,4.239,1.557,99.207,107.822,61908.208,331.222,5.064,1.907,Site-27,2020-01-09
9811,16698.169,259.257,175.348,29.723,180.752,130.087,397.036,18282.278,36.083,507.588,9.171,0.122,43.251,40.365,39277.647,214.851,5.163,1.349,Site-20,2020-09-11
9812,11207.01,550.663,401.481,48.331,503.419,46.792,203.507,10756.815,27.029,426.186,0.633,0.633,0.555,87.661,28432.216,462.039,2.563,3.108,Site-22,2020-09-09
9813,18394.784,527.34,3055.661,1.69,96.522,266.047,497.478,6846.697,48.622,654.564,9.161,0.329,23.841,44.747,92466.714,131.496,0.95,2.096,Site-9,2023-02-06
9814,1155.099,189.205,913.741,23.139,709.493,353.64,304.545,18677.986,30.189,580.255,4.902,1.338,72.105,38.253,2081.938,131.562,4.242,1.166,Site-1,2021-04-26
9815,7958.149,225.375,4513.212,29.862,197.611,80.022,401.042,16253.883,37.796,440.991,2.161,1.205,89.057,118.428,89479.072,431.946,2.254,6.929,Site-4,2021-04-02
9816,6075.252,323.498,6982.996,10.406,850.924,122.233,269.682,10828.632,40.419,503.558,8.755,1.103,49.837,102.667,79342.023,472.113,4.018,6.388,Site-38,2022-10-08
9817,1356.078,146.449,3096.547,43.301,593.528,104.668,461.115,7261.535,32.979,602.876,2.508,0.963,60.731,100.939,93684.219,7.564,3.841,1.993,Site-20,2021-08-12
9818,9105.339,199.559,7230.49,34.12,896.665,137.202,110.644,569.201,47.665,430.577,3.013,1.813,26.504,148.352,94055.073,391.087,3.244,1.503,Site-4,2020-09-20
9819,13518.994,56.038,7583.827,31.595,919.043,227.157,95.938,6457.375,94.52,477.287,5.292,1.307,77.81,120.765,94987.262,210.284,1.782,6.65,Site-48,2020-12-20
9820,739.482,45.579,8148.028,36.364,693.155,216.357,35.786,6534.946,46.995,496.451,1.979,0.829,27.386,92.489,1196.746,199.049,2.836,3.191,Site-5,2023-08-24
9821,12748.908,460.931,7509.604,33.936,61.928,133.311,486.937,4348.331,74.768,655.641,9.054,1.464,98.476,90.5,89509.715,346.412,4.727,4.502,Site-24,2020-11-05
9822,11166.278,40.128,4435.65,40.486,329.831,32.656,332.388,10684.758,60.908,546.947,1.106,0.963,13.413,39.32,89379.562,192.942,3.949,5.121,Site-31,2020-10-07
9823,4873.684,342.138,5885.597,42.197,591.278,137.194,179.688,4051.663,1.353,580.47,9.583,1.146,24.319,179.896,90701.58,469.881,3.59,6.577,Site-1,2022-06-21
9824,15801.976,582.148,7514.588,27.571,781.437,91.963,39.544,5320.278,59.98,406.921,8.355,1.08,27.09,146.191,9718.187,439.56,1.641,4.139,Site-15,2022-11-02
9825,18889.507,96.415,4583.278,46.363,736.96,74.634,65.193,4824.29,6.349,694.586,7.418,1.735,74.822,89.645,97023.449,181.418,3.526,7.43,Site-39,2020-05-10
9826,15424.113,169.109,2059.601,25.834,792.4,23.098,196.438,16980.481,27.791,431.642,7.398,1.294,2.665,63.832,72137.057,396.322,4.82,5.464,Site-24,2023-07-09
9827,19926.384,-13.035,4004.209,20.744,501.89,86.78,231.994,13307.495,0.399,483.577,4.643,0.891,56.908,75.358,25317.581,3.909,8.43,5.202,Site-50,2022-08-15
9828,10490.321,-31.406,7849.654,17.978,988.301,357.596,125.232,17217.746,5.983,610.009,9.246,0.569,71.135,197.018,30773.083,400.619,0.166,6.368,Site-8,2022-07-15
9829,12960.676,515.058,3377.343,42.997,938.203,205.821,136.511,14558.736,48.576,660.824,1.678,0.565,52.541,165.597,61658.48,175.309,1.004,1.109,Site-40,2023-03-27
9830,19495.316,282.744,8632.289,23.658,983.247,210.885,233.486,17475.106,31.067,409.571,4.989,1.356,41.022,58.921,46708.971,22.441,5.873,9.095,Site-13,2022-11-13
9831,4629.316,231.676,8096.079,36.045,446.775,330.255,280.06,6299.41,49.783,482.458,4.663,0.087,37.42,40.369,66001.575,212.932,5.295,1.871,Site-2,2020-12-25
9832,46.55,397.89,6871.734,42.069,144.104,171.06,176.588,3024.25,31.127,508.343,2.324,0.043,14.046,143.349,72576.029,201.794,0.212,5.254,Site-35,2023-04-07
9833,6549.031,-3.899,3299.549,2.515,985.059,280.314,195.952,4481.556,17.274,666.425,1.481,1.827,84.119,86.867,7777.097,183.026,4.86,6.236,Site-10,2023-10-06
9834,16642.563,249.713,2019.346,24.644,958.62,334.224,311.491,3731.754,77.636,541.028,2.431,0.713,18.392,111.337,91593.962,5.901,7.838,2.256,Site-48,2021-03-17
9835,848.991,-14.1,6956.857,7.779,958.578,59.946,201.683,11537.49,56.773,624.922,4.095,1.724,32.713,43.255,52394.078,203.282,4.424,6.027,Site-9,2023-10-30
9836,7560.505,283.394,6092.305,9.526,400.954,214.235,335.629,2940.698,26.696,556.73,9.237,0.116,29.485,132.918,71106.795,31.361,0.495,4.448,Site-8,2021-04-09
9837,8013.179,219.409,2649.578,39.2,666.371,89.984,314.744,3649.973,94.71,518.896,6.154,0.13,21.3,118.031,64651.128,184.672,6.16,0.187,Site-16,2022-01-06
9838,14307.66,184.511,6891.891,28.786,645.261,343.75,119.511,3484.634,99.158,678.026,0.738,1.379,19.693,195.641,5965.914,487.287,7.11,8.353,Site-14,2022-07-27
9839,4624.263,288.802,9048.573,22.748,613.133,281.307,57.668,9182.272,5.174,416.25,6.302,1.697,47.074,91.382,60139.671,433.941,5.857,9.605,Site-17,2021-11-20
9840,10757.707,457.66,9909.502,40.39,261.325,185.816,178.92,2737.707,79.425,431.103,4.681,1.869,48.934,134.356,29466.295,180.354,4.351,3.571,Site-23,2020-07-09
9841,9571.242,34.032,1263.941,11.786,267.868,208.216,84.614,8897.402,41.146,411.06,5.2,1.038,37.946,160.799,9988.799,34.108,6.276,3.585,Site-46,2020-10-20
9842,11783.797,413.181,6997.867,15.334,296.936,354.697,170.675,1368.48,52.966,591.176,4.365,0.701,98.482,155.865,98864.065,331.638,1.708,7.701,Site-9,2022-05-23
9843,6481.438,302.614,1731.547,29.967,963.935,344.442,161.746,7920.085,0.626,659.835,6.929,0.354,62.773,92.838,15984.6,493.794,4.746,0.673,Site-33,2023-02-06
9844,1993.882,556.95,6418.045,4.832,655.452,349.228,201.057,14862.97,44.265,668.521,5.008,1.023,81.98,3.795,73143.091,376.722,3.048,4.413,Site-28,2020-09-11
9845,15748.449,54.292,1842.412,0.938,545.103,178.299,392.802,18367.303,35.413,429.436,4.5,1.824,1.14,140.208,55107.673,231.693,3.464,3.769,Site-29,2022-07-13
9846,603.969,64.702,2162.435,12.712,184.474,194.236,380.155,11994.704,76.919,654.834,3.315,1.094,36.995,147.709,70824.278,310.053,0.832,6.726,Site-31,2021-03-01
9847,10592.653,506.578,2035.825,7.813,172.407,86.088,250.618,11833.714,35.341,636.215,3.055,1.02,55.79,183.706,60695.244,172.739,5.326,1.131,Site-39,2022-10-14
9848,4093.037,309.835,2851.612,23.741,977.863,54.478,234.117,13831.948,47.604,523.1,5.2,0.115,52.863,171.58,2862.11,364.227,2.977,6.02,Site-7,2021-10-23
9849,5252.149,222.484,2192.555,15.83,75.319,266.978,160.022,6023.06,40.951,641.95,5.546,1.894,91.604,19.072,76426.236,465.988,4.841,0.691,Site-19,2022-11-28
9850,1404.792,72.335,1343.995,31.174,593.333,301.514,252.37,9384.961,62.699,590.466,0.325,1.005,87.264,108.116,38186.341,75.912,6.577,1.297,Site-17,2020-11-24
9851,19339.463,-4.833,6307.777,37.344,888.145,231.246,336.979,1654.953,38.166,480.187,8.753,1.1,51.659,35.748,46233.831,186.715,6.912,1.272,Site-50,2023-09-04
9852,7791.249,275.788,6834.557,29.308,381.046,290.582,405.82,19089.468,64.655,598.865,3.725,1.692,53.714,40.282,22734.135,409.23,8.819,7.853,Site-37,2022-02-02
9853,14190.738,408.965,3809.041,1.077,71.565,271.713,483.606,651.917,28.458,521.995,9.13,0.369,31.611,125.178,57781.384,156.084,7.508,5.212,Site-37,2022-09-17
9854,5005.329,281.09,6210.481,17.32,985.096,250.232,40.943,15975.408,26.529,683.054,5.951,0.64,59.816,30.978,64923.835,45.504,4.737,7.383,Site-33,2021-12-03
9855,18696.98,582.479,7293.458,22.804,266.501,130.457,70.372,7602.728,94.789,514.976,3.763,0.877,12.409,82.128,38701.653,59.648,4.48,1.071,Site-23,2021-08-28
9856,9783.815,183.931,2665.82,26.218,203.298,234.071,400.905,18075.471,51.542,697.297,8.081,0.009,74.595,57.295,70919.582,381.189,7.094,9.623,Site-21,2022-08-09
9857,9629.022,231.501,7246.804,37.416,631.931,104.795,223.344,14398.216,45.452,504.242,6.176,0.925,24.006,24.557,34808.95,189.334,2.027,0.751,Site-8,2022-03-16
9858,1582.701,244.89,5445.423,5.971,898.552,186.286,287.633,3604.361,34.814,624.773,0.984,0.623,65.581,107.676,11240.463,205.338,3.963,9.786,Site-46,2021-11-25
9859,16044.809,127.508,9647.669,44.954,800.602,230.873,223.087,18595.245,93.606,477.284,2.339,0.42,53.436,71.952,7595.242,387.784,4.633,8.201,Site-15,2021-03-06
9860,11347.369,417.235,3753.283,33.825,341.514,5.363,155.294,19853.658,64.769,434.819,9.925,0.247,66.748,148.919,26872.804,226.967,4.614,5.075,Site-15,2020-04-23
9861,15289.105,211.509,983.562,39.758,249.227,296.189,156.65,19397.517,39.236,531.931,9.487,0.567,39.424,85.968,40364.869,331.288,4.322,9.583,Site-24,2022-09-26
9862,15898.14,211.751,4893.031,26.597,690.448,77.17,281.338,3209.291,73.68,648.057,3.437,1.235,23.918,139.407,17862.302,431.125,6.045,0.537,Site-33,2020-03-21
9863,10327.83,492.716,8296.699,10.513,297.388,275.585,375.064,16570.069,92.67,505.63,8.176,0.294,51.039,58.419,51615.631,255.779,5.106,8.019,Site-39,2020-04-24
9864,9377.063,64.636,9223.388,35.602,37.292,290.149,373.804,5671.943,84.309,457.281,2.029,1.483,12.685,1.367,51400.173,431.484,4.826,9.92,Site-30,2021-11-15
9865,10951.996,473.942,3094.738,46.33,415.329,252.242,435.45,11368.311,95.482,471.311,9.13,0.84,67.673,162.865,46502.06,423.437,4.124,0.391,Site-2,2022-01-12
9866,11924.908,147.05,5242.496,41.135,213.928,50.352,38.557,1327.03,95.839,465.069,9.137,1.553,15.109,145.646,50611.909,5.298,7.599,3.021,Site-49,2020-03-07
9867,8543.504,188.438,7062.793,10.962,759.31,257.66,215.993,15597.212,55.463,670.728,7.274,0.317,3.103,13.344,94835.734,17.576,1.57,2.573,Site-17,2023-07-05
